file_id,prob0,prob1,prob2,prob3,prob4,prob5,prob6,prob7
1,0.00015528381188044402,2.9482847310263036e-05,6.162177968837514e-05,4.321406643186752e-05,3.3464953241533875e-05,0.999330830728276,7.096701913039184e-05,0.00027515763509103374
2,0.00012385730965252064,2.074813103990133e-05,0.9992129603806192,3.109324971721778e-05,1.8191403885177146e-05,6.772794137753481e-05,4.196543002471078e-05,0.00048345650656783553
3,0.9929589878953158,0.0002598173599896356,0.00044707632263343687,0.0003144748048053392,0.00019712567818312045,0.0017019762633693003,0.00043714288328549657,0.003683409648146695
4,0.9965431445512214,0.00011314944436099816,0.0020340618765325265,0.00011228643066461675,6.659688647384337e-05,0.00016127994111260791,0.00013925948629995978,0.0008302304273493382
5,0.9983575027888483,7.34270593710688e-05,0.0002442329994748953,0.00013127644137473276,5.048585203042913e-05,0.0002732463409574131,0.00013454881579345963,0.0007352890735831179
6,0.9861608877089869,0.00012171450987294601,0.00038995669232253064,0.0001471188373819288,9.40036659657582e-05,0.012150197462178344,0.00020767788478329112,0.0007284511474740424
7,0.9425319830380159,0.006407422959624589,0.009384282804023189,0.0018513868639228033,0.0006189927675615817,0.002401963133850815,0.005726966519899844,0.031077021296252224
8,0.9986323163192306,3.799404147734557e-05,0.00022724974245109266,0.00010049174277890733,3.9496805700216196e-05,0.00016285909463297667,0.0001293220527512297,0.0006702739444579863
9,0.9975108339115825,7.909385533814464e-05,0.0004480970803024376,0.00012690949157603422,7.0978705088116e-05,0.000465832040558281,0.00039478658319096123,0.0009034545371479263
10,0.9924797827747522,0.00015943386387869195,0.0008479107653778409,0.0009091833124956292,0.00015376208628533928,0.0005462465355882886,0.0012372635351801655,0.003666414492545238
11,0.2651076096622982,0.006692016156810605,0.2097960367281889,0.23870274732150515,0.006490434746929646,0.11285265307254713,0.012619871962414063,0.14773864431914502
12,7.056183559718725e-05,0.9974748822865852,5.828112689062107e-05,0.00013337222634761495,2.496807678089009e-05,0.00010101947287013098,6.923857854913178e-05,0.002067690559030821
13,0.00021419673741288918,3.860071586257445e-05,9.396310840602485e-05,5.8071290437190526e-05,3.431877479902921e-05,0.9989029799611926,0.00013531966884565994,0.0005225429618515294
14,0.9791523782886575,0.00030285837187850003,0.0021732714747284597,0.0007280846809530898,0.0002012013594389818,0.011545562397044063,0.0013355388131420028,0.004561121741761313
15,0.0006208035911226695,0.000549416502633872,0.0007689843322722061,0.030090643500380446,0.004173409460618633,0.0063970027215537704,0.0012365014798359222,0.9561632175150323
16,7.899773512237082e-05,2.8797545369587285e-05,9.568197467105214e-05,8.87036639221882e-05,2.969946949664474e-05,0.9990788313780041,0.00026600348020714896,0.0003332854862596867
17,0.9514612328537537,0.0010816776417549522,0.013367618684008233,0.0032328614277484643,0.0007036569336457271,0.00767348169018137,0.005704657816179416,0.016774792405423976
18,0.00013665669556064535,4.754431502428682e-05,0.9981767240630927,0.00016522695413768784,3.840348426748569e-05,0.00014119185871977303,8.904161185642985e-05,0.0012052117849546016
19,0.9990827202032286,3.4305625705430974e-05,0.00014068209125286363,7.406265871438443e-05,3.283131210264178e-05,0.00022407768232141182,8.322513121210159e-05,0.0003281071734633643
20,0.06341274727062177,0.00037638465265190345,0.0014618266913906247,0.0005609178136168223,0.00035279731979189876,0.0006946653574752986,0.0013863697105615856,0.9317542754678216
21,0.006272207698968649,0.0002299078766472442,0.000559565832864676,0.0002319370838705639,9.145041596149596e-05,0.9896778800073012,0.0008977355156313106,0.0020393226846416117
22,0.9901914085309593,0.00040452440221571697,0.002871094276699293,0.0005805114099871928,0.0002472203526549586,0.0006299878241182821,0.0007537925022156546,0.004321426285870035
23,0.9644345824428924,0.001298237543942723,0.0038661157556543705,0.00288331399231089,0.0009588892259283151,0.00759423615816822,0.006444236298282538,0.012520370654860925
24,0.9979894771923757,5.8690820080648174e-05,0.00027827139160936827,0.0001299450275743018,4.71005197386546e-05,0.00026697911587109346,7.07176600358646e-05,0.0011588290520455455
25,0.0022873934494896378,0.0015231340968087858,0.0023228113111326385,0.5812636703997045,0.03937149251641618,0.03007211656546746,0.003955204839551608,0.3392041852033324
26,0.00875026772027069,0.0007426817119403231,0.002310398733699821,0.02401322466190129,0.0005973748480586949,0.003830641913729515,0.004847751716140724,0.9549076744103273
27,0.0002153334824048618,0.0002253370368199168,0.00033225841143313636,0.013762768900490666,0.028149344778653926,0.9483951072559574,0.0004178839046412498,0.008501940647331821
28,0.981728259567573,0.0004179071542923782,0.007202607786051064,0.0008192547606133137,0.0004197023792040419,0.0036762034617144335,0.0016156933907818592,0.004120384334559187
29,0.001218570060090734,0.0007874825871583988,0.001846572634030178,0.8927594611724585,0.003027926667728371,0.04437424951023396,0.00240690820701952,0.05357883591336897
30,0.9909874351527554,0.00020765750408318528,0.0021230156582961253,0.0008868413207190836,0.00010129921047168947,0.0005862360292535902,0.00045029374800908603,0.0046572576325086545
31,0.9528246463555744,0.000797709002386761,0.004273917095020463,0.0017415356985720648,0.00043367701567300336,0.016823083543628114,0.001920357744681632,0.021185056780657192
32,0.00012507506095990633,4.0303059811288094e-05,0.998625195738275,7.558498610310423e-05,3.24326550406362e-05,0.00012078839115938067,6.956988222306452e-05,0.000911040134674421
33,0.9982625320431557,5.2779842690614226e-05,0.00028724863010223724,0.0001731637769116556,5.175793994801686e-05,0.0002284624270238325,0.00011961464982278058,0.0008244584182158464
34,4.82902454830301e-05,0.9969677949097117,5.6358186208755844e-05,0.00041676993057853225,2.794398275879488e-05,8.840523392821754e-05,9.248124403030428e-05,0.002301948512948934
35,0.0011363171090326982,0.0008892746382421811,0.005137677220035369,0.733853189738577,0.0037637044283663503,0.15165986111919705,0.010041682263162658,0.09351830291302783
36,0.0021764469915278037,0.000728138787876007,0.0008032221182779117,0.0002312688396395107,0.00039027420797116896,0.9925195034561647,0.0006879752616302477,0.0024631599759489743
37,0.02180654132146385,0.003109494568137942,0.002024441915392448,0.006853756813635793,0.001038126872658863,0.9377897267224857,0.004825483072749212,0.022552423940448048
38,0.00016150618356632027,9.918901687604985e-05,0.00044991677149297114,0.002152308768476172,0.0004933890281862795,0.9948050340396826,0.0001744118356825822,0.0016642581294248602
39,0.9938892844660685,0.0001521480326016561,0.000727312491877904,0.00029621515068438355,0.0001356359661707125,0.002530139868792248,0.0004400963005360912,0.0018291810091669559
40,0.9155728399345168,0.0007484122095486486,0.0028543064754088816,0.0031766026676605576,0.0009464967128732494,0.005383533668372917,0.007412785599676846,0.06390502581694822
41,0.968330099554398,0.0006892534444159768,0.005976714252434935,0.0036740472245682314,0.0005691265230330133,0.0065606234797986555,0.0017818120259168579,0.012418343344246659
42,0.9982440770130973,8.792582876556033e-05,0.00028985713471688947,0.00011401287376278254,5.8723872674256805e-05,0.00033910712590280777,0.00021874804228058057,0.0006475267611402287
43,0.9959341376750926,0.00010746416873953326,0.00037122099671101587,0.0005452343381670291,9.730133354024057e-05,0.0005750971612979989,0.0004038407177298699,0.001965726891786009
44,0.862264419339442,0.0015199341924510448,0.015681870882649655,0.00724508803853374,0.001503302942201887,0.015516494029701481,0.0044152480203418975,0.09185362963257776
45,0.0002990288311318138,0.00023067239677569955,0.00034715853298348257,0.9826658477837291,0.0015861872389401964,0.0016764181143818285,0.001173415718987763,0.01202129727092729
46,0.005581287999915965,0.00027985211409656193,0.0003358203259285381,0.0003378787733217989,0.00012812211537794306,0.0011125370941924726,0.9908784779068869,0.0013460140005320705
47,0.002566822926530051,0.0006056216909509467,0.0029357682836802625,0.5955073571748577,0.0040518525170507086,0.004390967392416073,0.004279986508932852,0.38566163997834946
48,0.00019073012294989865,0.9942949112170503,0.0001461600769040789,0.0003339085884958975,6.233917521437362e-05,0.001354908712391888,0.00013224315204265225,0.0034847749879464446
49,0.00024103438505246007,6.562127712166565e-05,0.00040033922092836023,0.0001762215628844286,7.055581480239079e-05,0.997149782511283,0.0004278985732039608,0.001468582921734427
50,7.071403234686004e-05,6.784993218667274e-05,9.617683310232414e-05,0.9957198605384785,0.0001468953790325158,0.0004449752633221063,0.0004348652611783269,0.0030186755878660095
51,0.9978424238641854,0.00014193094207525886,0.0005721524107704909,7.820016332833017e-05,5.300601640406186e-05,0.0008260631921024205,0.00010986059148204225,0.00037634962834095
