file_id,prob0,prob1,prob2,prob3,prob4,prob5,prob6,prob7
1,0.00011783169802544377,5.860588952735597e-06,1.8490186805723435e-05,1.0860539556785767e-05,1.714996722768187e-06,0.9997424399378176,1.8900563533007373e-05,8.390148858581273e-05
2,6.363571274622236e-05,4.060188945822155e-06,0.9995312810540469,5.581365296944126e-06,1.4435596053736791e-06,1.7154788778491527e-05,1.7197086781686155e-05,0.0003596462437986088
3,0.9956028623237613,4.811997883868596e-05,0.00018504289271874851,0.00022637511822850854,2.9587904623367094e-05,0.0009770975157132524,7.130395036901427e-05,0.002859610315747297
4,0.9966076845791085,1.4167879780051758e-05,0.002648112208199019,2.1215383952691322e-05,6.802868197140596e-06,5.179372087060366e-05,0.00010141750746535086,0.0005488058524267623
5,0.998940039298444,3.5256363216495986e-05,0.00017568094233540426,4.0412424156432544e-05,6.637920127375084e-06,0.00020506968458823001,5.184412321985726e-05,0.0005450592439122784
6,0.9961060134017617,8.718070996475076e-05,0.00010244908966793324,3.554681058946308e-05,8.23173665603412e-06,0.003319687353652563,7.192460110606659e-05,0.00026896629660155916
7,0.9406977990288822,0.004645540911733857,0.02204461993695726,0.0008728778544826459,8.665778016767457e-05,0.001152300185205693,0.003802149482945461,0.026698054819625186
8,0.9993703178207062,1.0362000433235697e-05,0.00017931921572432073,2.849733624389293e-05,3.6724525756552744e-06,9.204903871677127e-05,3.5066074215590283e-05,0.0002807160613845346
9,0.9973253959164314,3.107768862322292e-05,0.0002522099316796334,0.00010566069763043958,1.581210825592514e-05,0.00039178014005685646,0.00016339179230196008,0.0017146717250208351
10,0.9871953746520498,0.0001415471347424561,0.003571480255197274,0.0010574865352506117,7.18879613292376e-05,0.0004224260680163941,0.002405649407308024,0.005134147986106273
11,0.10393010781629115,0.002172506118321424,0.11212442864252177,0.3080197702520132,0.010364365969110034,0.15033106662579182,0.007651979403991932,0.30540577517195877
12,6.595659319664555e-05,0.99453300349182,2.2479286419497175e-05,0.00033808702983711687,3.2155350931754947e-06,0.00012923370671920405,2.964742701979917e-05,0.004878376929894568
13,0.00020714403471268328,2.5780209472769965e-05,4.190851002821614e-05,2.857584517014571e-05,6.745321544530286e-06,0.9992595417301678,6.445860380773717e-05,0.00036584574509598817
14,0.9893946664822,7.494385120995361e-05,0.0008044176974174044,0.00021438705125138898,2.246414137744083e-05,0.004696410007904928,0.00030994314156920777,0.004482767627069714
15,0.00016640088566627218,5.512919286400518e-05,0.00021273618813023352,0.01508865324855278,0.0005593615548599464,0.004678127092006934,0.0004470834009712394,0.9787925084369486
16,4.737020765913188e-05,5.573904071452362e-06,7.446519074341045e-05,2.7477213689154077e-05,4.133842304344712e-06,0.9996652167441968,6.16569955077153e-05,0.00011410590182794197
17,0.986024189969741,0.0001712824717406299,0.00419849188965669,0.00020605046507946986,3.079470622263237e-05,0.004682146829621292,0.0018518856207565195,0.0028351580471817277
18,0.00017525319501338825,1.1245734817505625e-05,0.9982091655142491,0.00014069875408396376,5.995539716653769e-06,7.52351271392712e-05,4.599012978152661e-05,0.001336416005198671
19,0.9997628010096159,1.9694457469079273e-06,3.537291008730379e-05,1.4847319643492151e-05,1.6255925153810863e-06,6.256887870509084e-05,1.4457899304646206e-05,0.00010635694438145574
20,0.06416341722876365,0.00019142810356233132,0.0007816326316985476,0.0007256394379436283,0.00024300077498580423,0.00036199033973351196,0.0009310837296572316,0.9326018077536554
21,0.0037398183348359877,6.023653216085789e-05,0.0003988306910526561,0.0002196974275007868,1.9992222649155448e-05,0.9905898294662021,0.00019519341081086758,0.0047764019147874676
22,0.9904467965786641,0.00022113385598126296,0.0029469534878119224,0.00040714957434983607,8.706971190513817e-05,0.00028167821285949565,0.0008207686023438711,0.004788449976084241
23,0.9952217405974668,9.933252163664866e-05,0.00028005025402852066,0.0005276270103442376,7.734828415518818e-05,0.0010617418732661774,0.00044697355643744585,0.00228518590266507
24,0.9987971484731331,6.922314909159197e-06,5.9467915247305826e-05,2.473056942602258e-05,3.1216816087749177e-06,0.00011716604296138218,7.871330750693098e-06,0.0009835716719635004
25,0.0017070380311091254,0.0006315164209663466,0.001632368282219486,0.48020602749303537,0.045344368702350195,0.030810685712329356,0.007478608166092383,0.43218938719189776
26,0.015751087833966334,0.0008487129045615958,0.0013291308017576654,0.06707206394737525,0.0009079239423068718,0.00399985603973206,0.0028909362466945617,0.9072002882836057
27,2.5869058607783664e-05,9.296989382035414e-06,2.1551036011281235e-05,0.004866301001262491,0.0006301625101086844,0.9925012513530223,3.118825015606471e-05,0.0019143798014494605
28,0.9808777146661996,0.00024480138193207354,0.006840441175498075,0.00027226644714228165,7.190484852263281e-05,0.002383815898017405,0.002236198929525661,0.00707285665316235
29,0.0007352683798481074,0.0001642348816234116,0.0007737032054417517,0.9243344325289464,0.0006564325674181876,0.04051192433458171,0.0007527289473027438,0.03207127515483758
30,0.9924742147804667,4.1913668448161064e-05,0.003998495785188322,0.000226436978552379,9.546897580186039e-06,0.0003144292113639926,0.00028528579852310477,0.002649676879877144
31,0.9630892531662358,0.0004231075262725725,0.001369871341394016,0.0004822253097297616,4.7590019447656034e-05,0.01732831583807346,0.0016738030645322653,0.015585833734314275
32,3.777637449151989e-05,4.200698628640521e-06,0.9995743245200319,1.6100896836543734e-05,2.139601213375919e-06,2.4229015739174288e-05,9.05478137923477e-06,0.00033217411167956156
33,0.999296396516152,1.3581829917879198e-05,0.00011202342655472558,7.162033756264961e-05,4.260553994566894e-06,9.146567322983422e-05,2.1686768791731985e-05,0.0003889648937965784
34,2.4727446797810876e-05,0.995015756392729,1.740765166191279e-05,0.0005025157468754276,3.3066253920217484e-06,3.744062260617462e-05,5.157938029975787e-05,0.004347266133638207
35,0.00019621707160443201,6.408017654793351e-05,0.003188875365652813,0.9150701181703701,0.00042717787015946834,0.027927231429341004,0.006413621707707646,0.04671267820861667
