file_id,prob0,prob1,prob2,prob3,prob4,prob5,prob6,prob7
1,1.9487933646420272e-05,1.5516203705201169e-06,2.083753120364053e-06,6.470852868515097e-07,4.1240935821725863e-07,0.9999620844523334,8.063186874549936e-07,1.2914669547751059e-05
2,3.36988001191995e-06,8.123411925408609e-07,0.999967936750843,1.4070168980909637e-07,2.555670465987874e-07,7.210121541113784e-07,1.4799449088329405e-06,2.528464151741494e-05
3,0.9992915061225831,1.617736771241121e-05,3.777613473274579e-05,2.40777809281977e-05,9.626383945427967e-06,0.00022283616977892873,1.0471229061307484e-05,0.00038750115670718114
4,0.9995579636489084,4.928074832864753e-06,0.00034865791754963734,2.12960335202535e-06,2.0325600472542935e-06,2.6927899062616107e-06,1.2421786934005217e-05,6.919725265563853e-05
5,0.9997918267247551,1.1076332025007777e-05,5.7853217169186256e-05,3.572197033806814e-06,2.5877203093365513e-06,3.730362666415977e-05,5.260620208951351e-06,9.052162843376722e-05
6,0.998732323019528,1.3395882205967702e-05,1.0474490526606518e-05,1.0097792782069294e-06,1.6254995489767374e-06,0.0012100150117783863,4.611585405683902e-06,2.6550526602117925e-05
7,0.9716343949840414,0.0035832186441913266,0.010812105764584317,0.00020620355785170674,0.00010213425398221217,0.00031067690541930617,0.0027030784751722716,0.01064816378608517
8,0.9998672180060353,4.852679121244007e-06,4.3469631021650155e-05,2.734256463248333e-06,2.3944177992391464e-06,1.8780014817279727e-05,6.633589139000294e-06,5.389911555089427e-05
9,0.9996323602401763,5.118608963905233e-06,5.0475565775055895e-05,1.2252539685845711e-05,4.886492175816961e-06,8.039181438203496e-05,2.0261040388372505e-05,0.00019427963496759118
10,0.9915662175631135,0.0001386813204251779,0.0029901817139176496,0.0007124452843827696,7.372210867268364e-05,0.00012041445361169456,0.002162524861002927,0.0022357774792387793
11,0.07169292167435956,0.0050450623455618945,0.1355679555077955,0.3754799236209271,0.015601111687566603,0.22462543625550668,0.0035704573509418866,0.1684171335364013
12,2.83381429249039e-05,0.9985572494589368,1.2350234849351692e-05,5.083201906353052e-05,2.2595357454615365e-06,1.8432589458817477e-05,6.518665159826771e-06,0.0013240350156443052
13,3.79082143553242e-05,5.951035382898778e-06,4.7229814087962515e-06,1.635776364180873e-06,1.7676476609974676e-06,0.9999142979752844,6.616097718408933e-06,2.7107644572751873e-05
14,0.997993452368592,2.3223542083777143e-05,0.00010692709131882047,1.2683596458393595e-05,6.945806876294211e-06,0.0010801009712633467,4.1782870826966975e-05,0.0007348573112958441
15,1.7649963205971153e-05,1.9354159346896387e-05,2.9100076747744823e-05,0.0011548791703806431,0.00027168643962922136,0.00037621554068572715,5.930760227627732e-05,0.9980717790043678
16,3.5478556840662402e-06,1.175665262228911e-06,1.3840831022910132e-05,2.796548001199788e-06,1.404511712892953e-06,0.9999569396975014,7.752701454347513e-06,1.2524004668020753e-05
17,0.99507841895433,6.121485561732325e-05,0.002129228959726023,1.0187983403869448e-05,1.8135251240622133e-05,0.001703188574844322,0.00038721762119917893,0.0006124208840840972
18,2.2611933348083128e-05,7.672201220530137e-06,0.9994270316856009,6.78871337616651e-05,4.4079430783824315e-06,1.4954517969798247e-05,2.0696276800810544e-05,0.0004347436503643777
19,0.9999820226764604,3.3885907621812775e-07,4.169435182318685e-06,7.000926566350041e-07,3.1521474395370497e-07,4.748183702138868e-06,1.2012110675709968e-06,6.496949545365949e-06
20,0.05780528000609589,8.783239328183693e-05,0.0001888230056789557,0.00013531825856179553,0.00012219520906428587,4.869031680825366e-05,0.0001891087133818818,0.9414227803824123
21,0.0008121859671752105,1.578705277919502e-05,5.438831373087276e-05,1.3934513628607711e-05,5.1134307284189574e-06,0.9986605051372963,2.3961841236862667e-05,0.00041408141963373613
22,0.9967336851541043,0.00011001284723482142,0.0011405005943357393,0.00010848329927596841,6.767037462074069e-05,4.1955169852076205e-05,0.00028573295545676803,0.0015119782970545509
23,0.9987177932471984,4.8182996232769084e-05,7.856011171446722e-05,9.7824232106132e-05,4.2262125032648646e-05,0.0001867730884721195,0.00015563061279481354,0.0006730013897015346
24,0.9998942577904765,1.8539497543601123e-06,1.0942061528957959e-05,1.2570474223588547e-06,7.755060082814873e-07,1.2302012684312309e-05,7.301523059390678e-07,7.784988226809648e-05
25,0.0016541263685631046,0.0009777453492877423,0.001789568535560427,0.50322860958548,0.0837752076873927,0.02394031483546072,0.0038380752097050067,0.38079633941913804
26,0.003951125390362251,0.00033428753318468754,0.0002561600362299653,0.0033879870064289414,0.00035437661471839565,0.0008023023232862759,0.00025977827940800477,0.990653975162074
27,3.7550369474307564e-06,4.611257231258122e-06,5.891585239226602e-06,0.0007656365378219693,0.0011298732747062087,0.996923167915279,7.175582944293836e-06,0.0011598914106443086
28,0.9956715390187298,7.860095695337384e-05,0.002107558519253789,1.6607131112324443e-05,2.8825646615524307e-05,0.0006487390533311682,0.0004315850253403923,0.0010165298423173651
29,0.00016807348875537203,0.00015514119751721176,0.0001935154988656465,0.960477640437852,0.0005051642426457093,0.029349170532620452,0.00022871619473111511,0.008922586545171026
30,0.994942828177933,3.803754968989377e-05,0.003801745805350478,0.00011733895411892969,1.3668928922050705e-05,4.522209172828188e-05,0.00016460374436150357,0.0008765521540170008
31,0.9832437045453832,0.0005533900485069438,0.0006082378082014515,0.00011641879593050268,5.16596420508138e-05,0.005500110697040032,0.0004918178291708872,0.009434627911915763
32,2.5070609611191706e-06,1.90580482087186e-06,0.9999463625811482,2.9902007112083116e-06,7.523548505587304e-07,2.1062319784463525e-06,1.8433418844849921e-06,4.1526438487949884e-05
33,0.9998851093347246,6.601048840359054e-06,2.9602015874239845e-05,6.266327036429185e-06,2.1682184335146734e-06,2.0038466889405264e-05,2.8344228888507602e-06,4.7374327607125493e-05
34,2.228411389691413e-06,0.9984606970253054,4.343465390529913e-06,0.00012642646166305854,1.5491144141667904e-06,3.0177613496032454e-06,8.618227460594415e-06,0.0013931064620249622
35,4.777126907967475e-05,0.0001782114966637372,0.0015965673129973382,0.9292708524967637,0.000680469045604487,0.025953564486615247,0.0018649712968606736,0.040407582949314375
36,0.004590111116811221,4.6352400654575075e-05,0.0002184707112098065,3.377501051851493e-05,8.739999924510259e-05,0.994526900502771,0.0003303824860259922,0.00016660283420748967
37,0.029651228596524228,0.001025531008976177,8.637582805380868e-05,0.0005279659109244214,7.42602612992212e-05,0.9635674153187768,0.0006422337185341033,0.004425000714681101
38,4.785389610222571e-06,2.1474592816951923e-06,1.2961667818076799e-05,5.174552032948425e-05,4.556824024092929e-05,0.9998158079274049,2.689730732931605e-06,6.427109671405565e-05
39,0.9996928283940989,3.633346109837545e-06,3.568222256460212e-05,3.5829016394734234e-06,7.0508238197360085e-06,0.00021313360422123802,7.5405521400262935e-06,3.653918210418233e-05
40,0.9855197008247443,4.6268289578553395e-05,0.00027680438948952013,0.00038244906740799464,7.5499332302594e-05,0.00033988155237316836,0.0005486869171597755,0.012810707285904758
41,0.993280794595039,0.00018735462347159,0.0028120572381911293,0.00030687838075529384,6.812598636760819e-05,0.0018944940744686123,0.0006027465795907542,0.0008475540145544584
42,0.999967180983371,1.9297604056719394e-06,7.604413093831544e-06,1.0456204833834972e-06,1.2262176621581941e-06,5.297317391059532e-06,1.9469562894349797e-06,1.3778815326104563e-05
43,0.9981483132883804,1.9102442839528e-05,9.406049360161423e-05,8.342998175084909e-05,1.7749987790967032e-05,0.0004362468229324791,0.00011784366090865509,0.0010832587396553206
